ZipCode,State,City,Metro,CountyName,Date,MedianHousing
78201,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,160831.0
76039,TX,Euless,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,255053.0
78213,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,164681.0
76017,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,224427.0
78414,TX,Corpus Christi,Corpus Christi,Nueces County,2019-10-31,230467.0
75214,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,558131.0
77339,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,212703.0
79705,TX,Midland,Midland,Midland County,2019-10-31,308674.0
78229,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,194057.0
77024,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,1200666.0
77581,TX,Pearland,Houston-The Woodlands-Sugar Land,Brazoria County,2019-10-31,265210.0
78840,TX,Del Rio,Del Rio,Val Verde County,2019-10-31,124435.0
77088,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,150403.0
76108,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,194754.0
75104,TX,Cedar Hill,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,218802.0
77099,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,163451.0
75013,TX,Allen,Dallas-Fort Worth-Arlington,Collin County,2019-10-31,440325.0
75044,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,247019.0
77090,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,185174.0
75019,TX,Coppell,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,431536.0
77539,TX,Dickinson,Houston-The Woodlands-Sugar Land,Galveston County,2019-10-31,207673.0
77055,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,505262.0
75165,TX,Waxahachie,Dallas-Fort Worth-Arlington,Ellis County,2019-10-31,221213.0
77044,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,208057.0
77004,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,301393.0
77064,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,189390.0
79423,TX,Lubbock,Lubbock,Lubbock County,2019-10-31,166846.0
78227,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,134234.0
78744,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,241343.0
76107,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,297810.0
77080,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,271168.0
79762,TX,Odessa,Odessa,Ector County,2019-10-31,204044.0
78207,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,86115.0
78526,TX,Brownsville,Brownsville-Harlingen,Cameron County,2019-10-31,133968.0
79707,TX,Midland,Midland,Midland County,2019-10-31,347982.0
78006,TX,Boerne,San Antonio-New Braunfels,Kendall County,2019-10-31,399646.0
76522,TX,Copperas Cove,Killeen-Temple,Coryell County,2019-10-31,130577.0
77498,TX,Sugar Land,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-10-31,229344.0
78852,TX,Eagle Pass,Eagle Pass,Maverick County,2019-10-31,136576.0
76513,TX,Belton,Killeen-Temple,Bell County,2019-10-31,189732.0
78412,TX,Corpus Christi,Corpus Christi,Nueces County,2019-10-31,143609.0
78574,TX,Mission,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,116079.0
78232,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,283670.0
75028,TX,Flower Mound,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,357772.0
76021,TX,Bedford,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,280018.0
75050,TX,Grand Prairie,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,189916.0
79925,TX,El Paso,El Paso,El Paso County,2019-10-31,145029.0
76904,TX,San Angelo,San Angelo,Tom Green County,2019-10-31,224673.0
78041,TX,Laredo,Laredo,Webb County,2019-10-31,196000.0
75154,TX,Red Oak,Dallas-Fort Worth-Arlington,Ellis County,2019-10-31,238822.0
76210,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,269264.0
78217,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,180375.0
78413,TX,Corpus Christi,Corpus Christi,Nueces County,2019-10-31,198155.0
77338,TX,Humble,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,167279.0
75081,TX,Richardson,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,289410.0
75075,TX,Plano,Dallas-Fort Worth-Arlington,Collin County,2019-10-31,320709.0
77060,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,139335.0
76262,TX,Roanoke,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,405101.0
78154,TX,Schertz,San Antonio-New Braunfels,Guadalupe County,2019-10-31,230411.0
76180,TX,North Richland Hills,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,228134.0
76119,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,131767.0
78723,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,404181.0
77006,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,532311.0
77009,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,332194.0
75060,TX,Irving,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,205269.0
76227,TX,Aubrey,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,256446.0
77356,TX,Montgomery,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,280133.0
78749,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,401263.0
78610,TX,Buda,Austin-Round Rock,Hays County,2019-10-31,279493.0
77065,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,201914.0
77471,TX,Rosenberg,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-10-31,185669.0
75069,TX,McKinney,Dallas-Fort Worth-Arlington,Collin County,2019-10-31,301482.0
77079,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,531235.0
77035,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,244222.0
78537,TX,Donna,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,75597.0
77642,TX,Port Arthur,Beaumont-Port Arthur,Jefferson County,2019-10-31,64256.0
77096,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,353196.0
75501,TX,Texarkana,Texarkana,Bowie County,2019-10-31,97552.0
78628,TX,Georgetown,Austin-Round Rock,Williamson County,2019-10-31,362120.0
76131,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,237880.0
78586,TX,San Benito,Brownsville-Harlingen,Cameron County,2019-10-31,86464.0
75605,TX,Longview,Longview,Gregg County,2019-10-31,216682.0
78218,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,153030.0
77054,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,150276.0
77304,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,246046.0
78541,TX,Edinburg,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,120121.0
75220,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,332614.0
78418,TX,Corpus Christi,Corpus Christi,Nueces County,2019-10-31,227051.0
78729,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,341821.0
77056,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,930110.0
75087,TX,Rockwall,Dallas-Fort Worth-Arlington,Rockwall County,2019-10-31,306824.0
77092,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,241230.0
78108,TX,Cibolo,San Antonio-New Braunfels,Guadalupe County,2019-10-31,248980.0
75038,TX,Irving,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,362512.0
76065,TX,Midlothian,Dallas-Fort Worth-Arlington,Ellis County,2019-10-31,301584.0
77354,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,314892.0
75701,TX,Tyler,Tyler,Smith County,2019-10-31,146205.0
76706,TX,Waco,Waco,McLennan County,2019-10-31,162332.0
78596,TX,Weslaco,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,101300.0
77365,TX,Porter,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,228092.0
76248,TX,Keller,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,404390.0
77377,TX,Tomball,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,274443.0
75904,TX,Lufkin,Lufkin,Angelina County,2019-10-31,133828.0
75230,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,782150.0
78415,TX,Corpus Christi,Corpus Christi,Nueces County,2019-10-31,120819.0
79416,TX,Lubbock,Lubbock,Lubbock County,2019-10-31,147199.0
77074,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,182869.0
78717,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,415242.0
77381,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,351555.0
77520,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,133368.0
77025,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,432268.0
77389,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,326442.0
77706,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-10-31,194624.0
78210,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,151496.0
76006,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,296590.0
77571,TX,La Porte,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,187001.0
76013,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,220598.0
75252,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,425489.0
75077,TX,Highland Village,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,332743.0
78727,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,368605.0
77073,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,165848.0
75033,TX,Frisco,Dallas-Fort Worth-Arlington,Collin County,2019-10-31,412468.0
77493,TX,Katy,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,239575.0
77380,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,246071.0
79763,TX,Odessa,Odessa,Ector County,2019-10-31,158783.0
77093,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,121664.0
78539,TX,Edinburg,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,155960.0
76132,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,327545.0
77566,TX,Lake Jackson,Houston-The Woodlands-Sugar Land,Brazoria County,2019-10-31,212968.0
77340,TX,Huntsville,Huntsville,Walker County,2019-10-31,203057.0
77034,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,163011.0
78633,TX,Georgetown,Austin-Round Rock,Williamson County,2019-10-31,343478.0
78731,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,763636.0
77382,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,2019-10-31,389143.0
79915,TX,El Paso,El Paso,El Paso County,2019-10-31,98450.0
75039,TX,Irving,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,490833.0
77477,TX,Stafford,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-10-31,204182.0
77019,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,645419.0
78626,TX,Georgetown,Austin-Round Rock,Williamson County,2019-10-31,272629.0
76543,TX,Killeen,Killeen-Temple,Bell County,2019-10-31,98523.0
78132,TX,New Braunfels,San Antonio-New Braunfels,Comal County,2019-10-31,424683.0
75238,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,418174.0
78043,TX,Laredo,Laredo,Webb County,2019-10-31,138395.0
75051,TX,Grand Prairie,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,169880.0
76903,TX,San Angelo,San Angelo,Tom Green County,2019-10-31,83018.0
78221,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,136545.0
76049,TX,Granbury,Dallas-Fort Worth-Arlington,Hood County,2019-10-31,291675.0
75010,TX,Carrollton,Dallas-Fort Worth-Arlington,Denton County,2019-10-31,346338.0
76901,TX,San Angelo,San Angelo,Tom Green County,2019-10-31,132718.0
77550,TX,Galveston,Houston-The Woodlands-Sugar Land,Galveston County,2019-10-31,196624.0
78573,TX,Alton,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,125012.0
79720,TX,Big Spring,Big Spring,Howard County,2019-10-31,124740.0
79605,TX,Abilene,Abilene,Taylor County,2019-10-31,118548.0
77075,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,179650.0
78582,TX,Rio Grande City,Rio Grande City,Starr County,2019-10-31,60949.0
76401,TX,Stephenville,Stephenville,Erath County,2019-10-31,170785.0
77598,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,191135.0
76053,TX,Hurst,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,211163.0
79106,TX,Amarillo,Amarillo,Potter County,2019-10-31,113383.0
77489,TX,Missouri City,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-10-31,161967.0
78705,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,671495.0
75234,TX,Farmers Branch,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,260453.0
77536,TX,Deer Park,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,200840.0
78212,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,243557.0
79904,TX,El Paso,El Paso,El Paso County,2019-10-31,106503.0
78552,TX,Harlingen,Brownsville-Harlingen,Cameron County,2019-10-31,133691.0
78634,TX,Hutto,Austin-Round Rock,Williamson County,2019-10-31,244626.0
75604,TX,Longview,Longview,Gregg County,2019-10-31,172500.0
77532,TX,Crosby,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,196812.0
78728,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,306725.0
76087,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2019-10-31,311811.0
77535,TX,Dayton,Houston-The Woodlands-Sugar Land,Liberty County,2019-10-31,207929.0
75254,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,586361.0
77630,TX,Orange,Beaumont-Port Arthur,Orange County,2019-10-31,102988.0
78040,TX,Laredo,Laredo,Webb County,2019-10-31,90928.0
76040,TX,Euless,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,243263.0
78589,TX,San Juan,McAllen-Edinburg-Mission,Hidalgo County,2019-10-31,109946.0
75189,TX,Royse City,Dallas-Fort Worth-Arlington,Rockwall County,2019-10-31,244056.0
76548,TX,Harker Heights,Killeen-Temple,Bell County,2019-10-31,202037.0
76182,TX,North Richland Hills,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,282149.0
75042,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,200064.0
75229,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,470850.0
75032,TX,Rockwall,Dallas-Fort Worth-Arlington,Rockwall County,2019-10-31,351725.0
76020,TX,Azle,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,218832.0
77502,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,154309.0
77018,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,439256.0
76117,TX,Haltom City,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,163979.0
77027,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,824022.0
78260,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-10-31,360239.0
76705,TX,Bellmead,Waco,McLennan County,2019-10-31,123566.0
78746,TX,Austin,Austin-Round Rock,Travis County,2019-10-31,1199890.0
78602,TX,Bastrop,Austin-Round Rock,Bastrop County,2019-10-31,236562.0
75208,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-10-31,312162.0
78363,TX,Kingsville,Kingsville,Kleberg County,2019-10-31,103302.0
76016,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-10-31,245974.0
76048,TX,Granbury,Dallas-Fort Worth-Arlington,Hood County,2019-10-31,213627.0
79927,TX,Socorro,El Paso,El Paso County,2019-10-31,110094.0
77041,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-10-31,203152.0
79761,TX,Odessa,Odessa,Ector County,2019-10-31,160894.0
